gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4424260420	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/166160734	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		US		Washington	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.723961	-122.485172							2023-06-07T14:47:00	7	6	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	166160734		Jefferson Ashby	2023-06-08T00:08:12	CC_BY_NC_4_0	Jefferson Ashby	Jefferson Ashby			2023-11-22T06:34:13.222Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4424194655	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/169632588	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.265112	-123.251137	5.0						2023-06-26T11:13:26	26	6	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	169632588		kairune	2023-06-26T18:54:01	CC_BY_NC_4_0	kairune	kairune			2023-11-22T06:34:50.801Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4424190632	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/168868563	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		US		Washington	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.735558	-122.486294							2023-06-22T10:19:15	22	6	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	168868563		Jefferson Ashby	2023-06-22T18:38:17	CC_BY_NC_4_0	Jefferson Ashby	Jefferson Ashby			2023-11-22T05:58:31.826Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4424157551	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165381840	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		US		Washington	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.725269	-122.484964							2023-06-03T13:57:07	3	6	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	165381840		Jefferson Ashby	2023-06-03T21:04:15	CC_BY_NC_4_0	Jefferson Ashby	Jefferson Ashby			2023-11-22T05:58:18.768Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4424147373	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/119154868	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena crataegi		SPECIES	Andrena crataegi Robertson, 1893	Andrena crataegi		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.298749	-123.142265	2966.0						2022-05-28T14:21:10	28	5	2022	1357081	1357081	HUMAN_OBSERVATION	iNaturalist	Observations	119154868		T.B.	2022-05-28T23:47:58	CC_BY_NC_4_0	T.B.	T.B.			2023-11-22T05:25:57.377Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4424133485	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121186330	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena crataegi		SPECIES	Andrena crataegi Robertson, 1893	Andrena crataegi		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.032966	-123.05926	2.0						2022-06-10T13:53:00	10	6	2022	1357081	1357081	HUMAN_OBSERVATION	iNaturalist	Observations	121186330		Bettina Harvey	2022-06-11T03:45:21	CC_BY_NC_4_0	Bettina Harvey	Bettina Harvey			2023-11-22T05:26:28.476Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4416822826	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/184047812	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena frigida		SPECIES	Andrena frigida Smith, 1853	Andrena frigida		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.810299	-123.533638	25.0						2023-05-02T13:38:00	2	5	2023	1357832	1357832	HUMAN_OBSERVATION	iNaturalist	Observations	184047812		Thompson Hyggen	2023-09-19T22:53:08	CC0_1_0	Thompson Hyggen	Thompson Hyggen			2023-11-22T06:36:41.653Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4416763679	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178445026	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.433628	-123.452492	20.0						2023-06-25T14:07:21	25	6	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	178445026		John S. Ascher	2023-09-06T08:05:17	CC_BY_NC_4_0	jemmapgreen	jemmapgreen			2023-11-22T05:33:11.874Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4405286568	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/161248804	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena astragali		SPECIES	Andrena astragali Viereck & Cockerell, 1914	Andrena astragali		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.189862	-123.936308	1826.0						2023-05-11T13:15:00	11	5	2023	1358373	1358373	HUMAN_OBSERVATION	iNaturalist	Observations	161248804		beespeaker	2023-05-12T16:00:04	CC_BY_NC_4_0	beespeaker	beespeaker			2023-11-22T05:56:23.626Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4405238463	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/154043106	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.350681	-123.634112	18.0						2023-04-07T16:46:00	7	4	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	154043106		beespeaker	2023-04-09T22:46:38	CC0_1_0	Thomas Barbin	Thomas Barbin			2023-11-22T05:29:55.551Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4405221566	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164524605	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena astragali		SPECIES	Andrena astragali Viereck & Cockerell, 1914	Andrena astragali		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.096347	-125.021417	2000.0						2023-05-22T15:52:49	22	5	2023	1358373	1358373	HUMAN_OBSERVATION	iNaturalist	Observations	164524605		Bonnie Zand	2023-05-29T22:38:49	CC_BY_NC_4_0	Bonnie Zand	Bonnie Zand			2023-11-22T05:32:08.820Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4405129448	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164579340	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.46491	-123.374089	4.0						2023-05-29T12:55:00	29	5	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	164579340		beespeaker	2023-05-30T13:51:30	CC0_1_0	Gabe Schp	Gabe Schp			2023-11-22T05:32:05.214Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4405114614	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164912967	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.284199	-124.162605							2023-05-28T16:37:00	28	5	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	164912967		Braden J. Judson	2023-06-01T02:16:39	CC_BY_NC_4_0	Braden J. Judson	Braden J. Judson			2023-11-22T06:35:32.372Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4405093736	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/173047268	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.429445	-123.349633	48.0						2023-07-12T16:40:49	12	7	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	173047268		Jeffrey E.	2023-07-15T17:06:29	CC_BY_NC_4_0	Jeffrey E.	Jeffrey E.			2023-11-22T05:33:25.851Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4405003510	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165811289	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.433683	-123.452699	28.0						2023-06-05T12:05:00	5	6	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	165811289		Parks Canada Growing Together Conservation and Restoration Project	2023-06-05T23:36:12	CC_BY_NC_4_0	Parks Canada Growing Together Conservation and Restoration Project	Parks Canada Growing Together Conservation and Restoration Project			2023-11-22T06:35:15.963Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4171526333	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/174588531	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.175121	-123.123221	46.0						2023-07-11T10:43:00	11	7	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	174588531		John S. Ascher	2023-08-07T02:28:14	CC_BY_NC_4_0	frantastika	frantastika			2023-11-22T06:36:30.955Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4171305052	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/173342372	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.095353	-123.946728	4.0						2023-07-15T13:12:00	15	7	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	173342372		Guy L. Monty	2023-07-17T02:16:54	CC_BY_NC_4_0	Guy L. Monty	Guy L. Monty			2023-11-22T06:36:46.087Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4165599588	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/170044410	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.254733	-123.179652	31.0						2023-06-28T14:15:00	28	6	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	170044410		beespeaker	2023-06-29T13:27:21	CC_BY_NC_4_0	dean-sinnett	dean-sinnett			2023-11-22T05:32:41.359Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4162484655	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/172946214	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.292526	-122.829594	12.0						2023-07-14T06:58:53	14	7	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	172946214		kamil1232	2023-07-15T02:17:23	CC_BY_NC_4_0	kamil1232	kamil1232			2023-11-22T05:32:19.823Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4162162991	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/172428627	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.316316	-123.059167	2.0						2023-07-11T15:10:00	11	7	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	172428627		John S. Ascher	2023-07-13T16:57:43	CC_BY_NC_4_0	dhuggard	dhuggard			2023-11-22T06:36:22.071Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153792192	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/171476187	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.248372	-123.229017							2023-07-06T16:00:08	6	7	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	171476187		John S. Ascher	2023-07-08T19:23:30	CC_BY_NC_4_0	pdawson9229	pdawson9229			2023-11-22T05:33:09.273Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153741586	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/172002956	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.88549	-123.334905	15.0						2023-07-09T10:02:00	9	7	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	172002956		John S. Ascher	2023-07-09T20:08:16	CC_BY_NC_4_0	Andrew Simon	Andrew Simon			2023-11-22T05:57:14.765Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153705548	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/172218793	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		US		Washington	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.400724	-122.645904	26679.0						2023-07-10T12:39:04	10	7	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	172218793		Doug Clark	2023-07-10T20:21:19	CC_BY_NC_4_0	Doug Clark	Doug Clark			2023-11-22T06:36:39.517Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153504839	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/172002929	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.88549	-123.334905	15.0						2023-07-09T09:58:00	9	7	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	172002929		John S. Ascher	2023-07-09T20:08:23	CC_BY_NC_4_0	Andrew Simon	Andrew Simon			2023-11-22T05:59:11.981Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153448545	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/171862826	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena prunorum		SPECIES	Andrena prunorum Cockerell, 1896	Andrena prunorum		US		Washington	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.599799	-122.772515	26679.0						2023-07-08T17:09:37	8	7	2023	1357897	1357897	HUMAN_OBSERVATION	iNaturalist	Observations	171862826		Doug Clark	2023-07-09T00:46:50	CC_BY_NC_4_0	Doug Clark	Doug Clark			2023-11-22T06:35:07.389Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4146290494	86760641-4425-4130-9d20-4dd1eaa5c4a4	f8e1e46d-06c2-4c77-9e26-fcd59fe17bcf	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena			GENUS	Andrena Fabricius, 1775	Andrena	Fabricius, 1775	US	WA-542, Mt. Baker-Snoqualmie National Forest, Whatcom Co., WA, USA	Washington	PRESENT		95c9386f-cc7b-4ea7-9b74-cb7b1a8f0750	48.907631	-121.753439							1988-07-14T00:00:00	14	7	1988	1345710		PRESERVED_SPECIMEN	FSCA		FSCA 00099447		none specified		CC0_1_0		Weems Jr., H. V. (Howard V.)			2023-11-08T21:57:50.020Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY
4146289848	86760641-4425-4130-9d20-4dd1eaa5c4a4	eb9c0102-2aa2-41f6-a43e-c6f7947b45d3	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena			GENUS	Andrena Fabricius, 1775	Andrena	Fabricius, 1775	US	WA-542, Mt. Baker-Snoqualmie National Forest, Whatcom Co., WA, USA	Washington	PRESENT		95c9386f-cc7b-4ea7-9b74-cb7b1a8f0750	48.907631	-121.753439							1988-07-14T00:00:00	14	7	1988	1345710		PRESERVED_SPECIMEN	FSCA		FSCA 00099458		none specified		CC0_1_0		Weems Jr., H. V. (Howard V.)			2023-11-08T21:57:49.912Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY
4146288735	86760641-4425-4130-9d20-4dd1eaa5c4a4	812a057e-75c5-4a71-88de-7c899a6c626b	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena			GENUS	Andrena Fabricius, 1775	Andrena	Fabricius, 1775	US	WA-542, Mt. Baker-Snoqualmie National Forest, Whatcom Co., WA, USA	Washington	PRESENT		95c9386f-cc7b-4ea7-9b74-cb7b1a8f0750	48.907631	-121.753439							1988-07-14T00:00:00	14	7	1988	1345710		PRESERVED_SPECIMEN	FSCA		FSCA 00099450		none specified		CC0_1_0		Weems Jr., H. V. (Howard V.)			2023-11-08T21:57:49.603Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY
4146287517	86760641-4425-4130-9d20-4dd1eaa5c4a4	a1ad9ed1-85a1-48a2-9e00-ac4f841b9c68	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena			GENUS	Andrena Fabricius, 1775	Andrena	Fabricius, 1775	US	WA-542, Mt. Baker-Snoqualmie National Forest, Whatcom Co., WA, USA	Washington	PRESENT		95c9386f-cc7b-4ea7-9b74-cb7b1a8f0750	48.907631	-121.753439							1988-07-14T00:00:00	14	7	1988	1345710		PRESERVED_SPECIMEN	FSCA		FSCA 00099459		none specified		CC0_1_0		Weems Jr., H. V. (Howard V.)			2023-11-08T21:57:49.393Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY
4146286484	86760641-4425-4130-9d20-4dd1eaa5c4a4	8dbc1f84-6a16-4c8c-87e7-cce4b5038e5a	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena			GENUS	Andrena Fabricius, 1775	Andrena	Fabricius, 1775	US	WA-542, Mt. Baker-Snoqualmie National Forest, Whatcom Co., WA, USA	Washington	PRESENT		95c9386f-cc7b-4ea7-9b74-cb7b1a8f0750	48.907631	-121.753439							1988-07-14T00:00:00	14	7	1988	1345710		PRESERVED_SPECIMEN	FSCA		FSCA 00099449		none specified		CC0_1_0		Weems Jr., H. V. (Howard V.)			2023-11-08T21:57:49.210Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY
4146285625	86760641-4425-4130-9d20-4dd1eaa5c4a4	60e5cb7e-0f94-4fdb-a6ab-ed98a5c6f0b3	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena			GENUS	Andrena Fabricius, 1775	Andrena	Fabricius, 1775	US	Mount Baker-Snoqualmie National Forest, Whatcom Co., WA	Washington	PRESENT		95c9386f-cc7b-4ea7-9b74-cb7b1a8f0750	48.883056	-121.884444							1988-07-14T00:00:00	14	7	1988	1345710		PRESERVED_SPECIMEN	FSCA		FSCA 00099457		none specified		CC0_1_0		Weems Jr., H. V. (Howard V.)			2023-11-08T21:57:49.064Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY
4146284955	86760641-4425-4130-9d20-4dd1eaa5c4a4	2ed07b43-cb4b-48a1-9ef6-e74b5c63846f	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena			GENUS	Andrena Fabricius, 1775	Andrena	Fabricius, 1775	US	Silver Lake Park, Whatcom Co., WA, USA	Washington	PRESENT		95c9386f-cc7b-4ea7-9b74-cb7b1a8f0750	48.972337	-122.070595							1988-07-13T00:00:00	13	7	1988	1345710		PRESERVED_SPECIMEN	FSCA		FSCA 00099462		none specified		CC0_1_0		Weems Jr., H. V. (Howard V.)			2023-11-08T21:57:48.944Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY
4146284859	86760641-4425-4130-9d20-4dd1eaa5c4a4	7d759c21-b93e-4abe-af87-1e0af0453965	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena			GENUS	Andrena Fabricius, 1775	Andrena	Fabricius, 1775	US	WA-542, Mt. Baker-Snoqualmie National Forest, Whatcom Co., WA, USA	Washington	PRESENT		95c9386f-cc7b-4ea7-9b74-cb7b1a8f0750	48.907631	-121.753439							1988-07-14T00:00:00	14	7	1988	1345710		PRESERVED_SPECIMEN	FSCA		FSCA 00099448		none specified		CC0_1_0		Weems Jr., H. V. (Howard V.)			2023-11-08T21:57:48.926Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY
4146278505	86760641-4425-4130-9d20-4dd1eaa5c4a4	6ab29bb2-a070-4f32-a506-87ac642760d0	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena			GENUS	Andrena Fabricius, 1775	Andrena	Fabricius, 1775	US	WA-542, Mt. Baker-Snoqualmie National Forest, Whatcom Co., WA, USA	Washington	PRESENT		95c9386f-cc7b-4ea7-9b74-cb7b1a8f0750	48.907631	-121.753439							1988-07-14T00:00:00	14	7	1988	1345710		PRESERVED_SPECIMEN	FSCA		FSCA 00099461		none specified		CC0_1_0		Weems Jr., H. V. (Howard V.)			2023-11-08T21:57:47.391Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY
